16092,PADK,medium_airport,Adak Airport,51.87799835205078,-176.64599609375,18,NA,US,US-AK,Adak Island,yes,PADK,ADK,0,ADK,,http://en.wikipedia.org/wiki/Adak_Airport,
27096,YPAD,medium_airport,Adelaide International Airport,-34.94499969482422,138.531005859375,20,OC,AU,AU-SA,Adelaide,yes,YPAD,ADL,0,,,http://en.wikipedia.org/wiki/Adelaide_International_Airport,
19236,KADM,small_airport,Ardmore Municipal Airport,34.30301,-97.0196342,777,NA,US,US-OK,Ardmore,no,KADM,ADM,0,ADM,,http://en.wikipedia.org/wiki/Ardmore_Municipal_Airport,
41068,SKAN,small_airport,Andes Airport,5.66667,-75.8833,3900,SA,CO,CO-ANT,Andes,no,SKAN,ADN,0,,,,
27326,YAMK,small_airport,Andamooka Airport,-30.43829917907715,137.13699340820312,76,OC,AU,AU-SA,,no,YAMK,ADO,0,,,,
26467,VCCG,medium_airport,Ampara Airport,7.33776,81.62594,150,AS,LK,LK-5,Ampara,no,VCCG,ADP,0,,,http://en.wikipedia.org/wiki/Amparai_Airport,"GOY, Gal Oya Airport"
5353,PADQ,medium_airport,Kodiak Airport,57.75,-152.4940033,78,NA,US,US-AK,Kodiak,yes,PADQ,ADQ,0,ADQ,,http://en.wikipedia.org/wiki/Kodiak_Airport,
20828,KPHH,small_airport,Robert F Swinnie Airport,33.4516983032,-79.5261993408,26,NA,US,US-SC,Andrews,no,KPHH,ADR,0,PHH,,http://en.wikipedia.org/wiki/Robert_F._Swinnie_Airport,
19237,KADS,small_airport,Addison Airport,32.9686012268,-96.8364028931,644,NA,US,US-TX,Dallas,no,KADS,ADS,0,ADS,,http://en.wikipedia.org/wiki/Addison_Airport,
19235,KADH,small_airport,Ada Municipal Airport,34.8042984009,-96.67130279540001,1016,NA,US,US-OK,Ada,no,KADH,ADT,0,ADH,,http://en.wikipedia.org/wiki/Ada_Municipal_Airport,
5200,OITL,medium_airport,Ardabil Airport,38.3256988525,48.4244003296,4315,AS,IR,IR-03,Ardabil,yes,OITL,ADU,0,,,http://en.wikipedia.org/wiki/Ardabil_Airport,
309426,ADV,small_airport,El Daein Airport,11.4023,26.1186,1560,AF,SD,SD-DE,El Daein,no,,ADV,0,,,http://en.wikipedia.org/wiki/Ed_Daein_Airport,
3364,KADW,large_airport,Andrews Air Force Base,38.810798645,-76.86699676510001,280,NA,US,US-MD,Camp Springs,no,KADW,ADW,0,ADW,,http://en.wikipedia.org/wiki/Joint_Base_Andrews,
2471,EGQL,medium_airport,RAF Leuchars,56.37289810180664,-2.8684399127960205,38,EU,GB,GB-SCT,St. Andrews,no,EGQL,ADX,0,,,http://en.wikipedia.org/wiki/RAF_Leuchars,
2769,FAAL,small_airport,Alldays Airport,-22.6790008545,29.0555000305,2600,AF,ZA,ZA-NP,Alldays,no,FAAL,ADY,0,,,,
6163,SKSP,medium_airport,Gustavo Rojas Pinilla International Airport,12.5836,-81.7112,19,SA,CO,CO-SAP,San Andrés,yes,SKSP,ADZ,0,ADZ,,http://en.wikipedia.org/wiki/Gustavo_Rojas_Pinilla_International_Airport,
30619,NGTB,small_airport,Abemama Atoll Airport,0.49083301424980164,173.82899475097656,8,OC,KI,KI-G,Abemama Atoll,no,NGTB,AEA,0,,,,
44160,CN-0082,medium_airport,Baise Youjiang Airport,23.7206001282,106.959999084,490,AS,CN,CN-45,Baise,yes,ZGBS,AEB,0,,,http://en.wikipedia.org/wiki/Baise_Youjiang_Airport,"Tian Yang Air Base, Bose airport, 百色右江机场"
300307,AEE,small_airport,Adareil Airport,10.0536111111,32.9594444444,1301,AF,SS,SS-23,,no,,AEE,0,,,,
26837,WIME,medium_airport,Aek Godang Airport,1.4001,99.430496,922,AS,ID,ID-SU,Padang Sidempuan-Sumatra Island,yes,WIME,AEG,0,,,https://en.wikipedia.org/wiki/Aek_Godang_Airport,
2996,FTTC,medium_airport,Abeche Airport,13.847000122070312,20.84429931640625,1788,AF,TD,TD-OD,,yes,FTTC,AEH,0,,,http://en.wikipedia.org/wiki/Ab%C3%A9ch%C3%A9_Airport,
300646,AEI,heliport,Algeciras Heliport,36.128880337300004,-5.44111847878,98,EU,ES,ES-CA,Algeciras,yes,LEAG,AEI,0,AEI,http://www.aena-aeropuertos.es/csee/Satellite/Helipuerto-Algeciras/en/Algeciras.html,http://en.wikipedia.org/wiki/Algeciras_Heliport,
299319,AEK,small_airport,Aseki Airport,-7.35080485552,146.19386673,4106,OC,PG,PG-MPL,Aseki,no,AYAX,AEK,0,ASE,,,
19244,KAEL,small_airport,Albert Lea Municipal Airport,43.68149948,-93.36720276,1260,NA,US,US-MN,Albert Lea,no,KAEL,AEL,0,AEL,,http://en.wikipedia.org/wiki/Albert_Lea_Municipal_Airport,
3130,GQNA,small_airport,Aioun el Atrouss Airport,16.711299896240234,-9.637880325317383,951,AF,MR,MR-02,Aioun El Atrouss,no,GQNA,AEO,0,,,http://en.wikipedia.org/wiki/Aioun_el_Atrouss_Airport,
5771,SABE,medium_airport,Jorge Newbery Airpark,-34.5592,-58.4156,18,SA,AR,AR-C,Buenos Aires,yes,SABE,AEP,0,AER,,http://en.wikipedia.org/wiki/Aeroparque_Jorge_Newbery,
6519,URSS,large_airport,Sochi International Airport,43.449901580811,39.956600189209,89,EU,RU,RU-KDA,Sochi,yes,URSS,AER,0,,http://basel.aero/en/sochi/,http://en.wikipedia.org/wiki/Sochi_International_Airport,"Black Sea, Международный Аэропорт Сочи"
2564,ENAL,medium_airport,Ålesund Airport,62.5625,6.119699954986572,69,EU,NO,NO-15,Ålesund,yes,ENAL,AES,0,,http://www.avinor.no/lufthavn/alesund,http://en.wikipedia.org/wiki/%C3%85lesund_Airport%2C_Vigra,Vigra
13176,PFAL,small_airport,Allakaket Airport,66.5518035889,-152.621994019,441,NA,US,US-AK,Allakaket,no,PFAL,AET,0,6A8,,http://en.wikipedia.org/wiki/Allakaket_Airport,
5138,OIBA,medium_airport,Abumusa Island Airport,25.875699996948242,55.03300094604492,23,AS,IR,IR-23,,no,OIBA,AEU,0,,,,
3365,KAEX,medium_airport,Alexandria International Airport,31.32740020751953,-92.54979705810547,89,NA,US,US-LA,Alexandria,yes,KAEX,AEX,0,AEX,,http://en.wikipedia.org/wiki/Alexandria_International_Airport,
117,BIAR,medium_airport,Akureyri Airport,65.66000366210938,-18.07270050048828,6,EU,IS,IS-6,Akureyri,yes,BIAR,AEY,0,,,http://en.wikipedia.org/wiki/Akureyri_Airport,
5788,SAMR,medium_airport,Suboficial Ay Santiago Germano Airport,-34.5882987976,-68.4039001465,2470,SA,AR,AR-M,San Rafael,yes,SAMR,AFA,0,SRA,,,
27290,FAPA,small_airport,Port Alfred Airport,-33.5541992188,26.877700805699998,275,AF,ZA,ZA-EC,Port Alfred,no,FAPA,AFD,0,,,http://en.wikipedia.org/wiki/Port_Alfred_Airport,
19245,KAFF,small_airport,USAF Academy Airfield,38.96969986,-104.8130035,6572,NA,US,US-CO,Colorado Springs,no,KAFF,AFF,0,AFF,,,
30620,SKAM,small_airport,Amalfi Airport,6.91667,-75.0667,5507,SA,CO,CO-ANT,Amalfi,no,SKAM,AFI,0,AFI,,,
309041,AFK,seaplane_base,Kondavattavana Tank Seaplane Base,7.284,81.644,95,AS,LK,LK-5,Ampara,no,,AFK,0,,,,
5864,SBAT,medium_airport,Piloto Osvaldo Marques Dias Airport,-9.8663892746,-56.1049995422,948,SA,BR,BR-MT,Alta Floresta,yes,SBAT,AFL,0,,,https://en.wikipedia.org/wiki/Alta_Floresta_Airport,
19248,KAFN,small_airport,Jaffrey Airport Silver Ranch Airport,42.805099487300005,-72.0029983521,1040,NA,US,US-NH,Jaffrey,no,KAFN,AFN,0,AFN,http://silverranchairpark.com/,http://en.wikipedia.org/wiki/Jaffrey_Airport_%E2%80%93_Silver_Ranch_Airpark,
19249,KAFO,small_airport,Afton Municipal Airport,42.7112007141,-110.942001343,6221,NA,US,US-WY,Afton,no,KAFO,AFO,0,AFO,http://www.aftonairpark.com/,http://en.wikipedia.org/wiki/Afton_Municipal_Airport,
301665,AFR,small_airport,Afore Airstrip,-9.142222222220001,148.390833333,2500,OC,PG,PG-NPP,,no,AYAF,AFR,0,AFE,,,
41685,UTSN,small_airport,Sugraly Airport,41.61389923095703,64.23320007324219,1396,AS,UZ,UZ-NW,Zarafshan,no,UTSN,AFS,0,,,,
301649,AGAF,small_airport,Afutara Aerodrome,-9.19138888889,160.948611111,23,OC,SB,SB-ML,Bila,yes,AGAF,AFT,0,,,http://en.wikipedia.org/wiki/Afutara_Airport,
3366,KAFW,large_airport,Fort Worth Alliance Airport,32.9875984192,-97.31880187990001,722,NA,US,US-TX,Fort Worth,no,KAFW,AFW,0,AFW,http://www.allianceairport.com/,http://en.wikipedia.org/wiki/Fort_Worth_Alliance_Airport,
4514,LTAH,medium_airport,Afyon Airport,38.726398468,30.6011009216,3310,AS,TR,TR-03,Afyonkarahisar,no,LTAH,AFY,0,,,http://en.wikipedia.org/wiki/Afyon_Airport,Afyonkarahisar
5185,OIMS,medium_airport,Sabzevar National Airport,36.16809844970703,57.59519958496094,3010,AS,IR,IR-30,Sabzevar,yes,OIMS,AFZ,0,,,http://en.wikipedia.org/wiki/Sabzevar_Airport,
3101,GMAD,medium_airport,Al Massira Airport,30.325000762939453,-9.413069725036621,250,AF,MA,MA-AGD,Agadir,yes,GMAD,AGA,0,,,http://en.wikipedia.org/wiki/Al_Massira_Airport,
2248,EDMA,medium_airport,Augsburg Airport,48.42527770996094,10.93166732788086,1516,EU,DE,DE-BY,Augsburg,no,EDMA,AGB,0,,,,
3367,KAGC,medium_airport,Allegheny County Airport,40.354400634765625,-79.9301986694336,1252,NA,US,US-PA,Pittsburgh,no,KAGC,AGC,0,AGC,,http://en.wikipedia.org/wiki/Allegheny_County_Airport,
41362,ID-AGD,small_airport,Anggi Airport,-1.3858,133.8737,6644,AS,ID,ID-PB,Anggi-Papua Island,no,WASG,AGD,0,,,http://en.wikipedia.org/wiki/Anggi_Airport,
28751,EDWG,small_airport,Wangerooge Airport,53.782779693603516,7.913888931274414,7,EU,DE,DE-NI,Wangerooge,no,EDWG,AGE,0,,,,
4058,LFBA,medium_airport,Agen-La Garenne Airport,44.17470169067383,0.5905560255050659,204,EU,FR,FR-B,Agen/La Garenne,yes,LFBA,AGF,0,,,http://en.wikipedia.org/wiki/Agen_-_La_Garenne_Aerodrome,
301650,AGG,small_airport,Angoram Airport,-4.05583333333,144.073888889,75,OC,PG,PG-ESW,Angoram,no,,AGG,0,ANG,,,
