43938,"CZ-0021","heliport","Tabulový Vrch Heliport",49.583290100097656,17.22077751159668,850,"EU","CZ","CZ-OL","Olomouc","no",,,,,,
43939,"CZ-0022","heliport","Teaching Hospital -Surgical Pavilion Heliport",49.5840950012207,17.236528396606445,873,"EU","CZ","CZ-OL","Olomou","no",,,,,,
43940,"CZ-0023","heliport","Area Of Fire And Rescue Force Heliport",49.76388931274414,16.462499618530273,1449,"EU","CZ","CZ-PA","Svitavy","no",,,,,,
43941,"CZ-0024","heliport","Hospital Heliport",49.94138717651367,15.808333396911621,925,"EU","CZ","CZ-PA","Chrudim","no",,,,,,
43942,"CZ-0025","heliport","Hospital Heliport",49.438331604003906,12.906944274902344,1521,"EU","CZ","CZ-PL","Domažlice","no",,,,,,
43943,"CZ-0026","heliport","University Hospital Pilsen Helipad",49.76357,13.37701,1135,"EU","CZ","CZ-PL","Plzeň-Lochotín","no",,,,,,
43944,"CZ-0027","heliport","Teaching Hospital Na Bulovce Heliport",50.116111755371094,14.462499618530273,845,"EU","CZ","CZ-PR","Praha 8","no",,,,,,
43945,"CZ-0028","heliport","Teaching Thomayer Hospital Heliport",50.031944274902344,14.456944465637207,755,"EU","CZ","CZ-PR","Prague","no",,,,,,
